Stagione,Data,Ora,Casa,Ospite,GolCasa,GolOspite,Esito,Arbitro,Giornata,QuartoUomo,Var,Avar,FalliCasa,FalliOspite,GialliCasa,GialliOspite,RossiCasa,RossiOspite
2023/24,09/03/2024,14:30,M'gladbach,FC Koln,3,3,D,,,,,,15,15,3,4,0,0
2023/24,09/03/2024,14:30,RB Leipzig,Darmstadt,2,0,H,,,,,,3,14,0,3,0,0
2023/24,09/03/2024,17:30,Werder Bremen,Dortmund,1,2,A,,,,,,6,8,1,2,0,1
2023/24,10/03/2024,14:30,Bochum,Freiburg,1,2,A,,,,,,11,11,3,7,0,0
2023/24,10/03/2024,16:30,Ein Frankfurt,Hoffenheim,3,1,H,,,,,,11,10,2,3,0,2
2023/24,10/03/2024,18:30,Leverkusen,Wolfsburg,2,0,H,,,,,,6,7,1,3,0,1
2023/24,15/03/2024,19:30,FC Koln,RB Leipzig,1,5,A,,,,,,11,12,2,2,0,0
2023/24,16/03/2024,14:30,Darmstadt,Bayern Munich,2,5,A,,,,,,9,6,1,0,0,0
2023/24,16/03/2024,14:30,Heidenheim,M'gladbach,1,1,D,,,,,,16,8,1,3,0,0
2023/24,16/03/2024,17:30,Hoffenheim,Stuttgart,0,3,A,,,,,,8,12,1,0,0,0
2023/24,16/03/2024,14:30,Mainz,Bochum,2,0,H,,,,,,15,15,4,3,0,0
2023/24,16/03/2024,14:30,Union Berlin,Werder Bremen,2,1,H,,,,,,16,16,3,5,0,0
2023/24,16/03/2024,14:30,Wolfsburg,Augsburg,1,3,A,,,,,,12,19,1,3,1,0
2023/24,17/03/2024,16:30,Dortmund,Ein Frankfurt,3,1,H,,,,,,5,9,1,2,0,0
2023/24,17/03/2024,14:30,Freiburg,Leverkusen,2,3,A,,,,,,13,6,1,0,0,0
2023/24,30/03/2024,17:30,Bayern Munich,Dortmund,0,2,A,,,,,,7,7,0,0,0,0
2023/24,30/03/2024,14:30,Ein Frankfurt,Union Berlin,0,0,D,,,,,,8,14,3,1,0,0
2023/24,30/03/2024,14:30,Leverkusen,Hoffenheim,2,1,H,,,,,,9,8,0,1,0,0
2023/24,30/03/2024,14:30,M'gladbach,Freiburg,0,3,A,,,,,,11,7,1,0,0,0
2023/24,30/03/2024,14:30,RB Leipzig,Mainz,0,0,D,,,,,,10,15,2,5,0,0
2023/24,30/03/2024,14:30,Werder Bremen,Wolfsburg,0,2,A,,,,,,13,15,4,4,1,1
2023/24,31/03/2024,14:30,Augsburg,FC Koln,1,1,D,,,,,,9,13,0,3,0,0
2023/24,31/03/2024,18:30,Bochum,Darmstadt,2,2,D,,,,,,7,15,2,2,0,0
2023/24,31/03/2024,16:30,Stuttgart,Heidenheim,3,3,D,,,,,,5,9,1,0,0,1
2023/24,05/04/2024,19:30,Ein Frankfurt,Werder Bremen,1,1,D,,,,,,10,14,3,2,1,1
2023/24,06/04/2024,17:30,Dortmund,Stuttgart,0,1,A,,,,,,8,8,2,4,0,0
2023/24,06/04/2024,14:30,FC Koln,Bochum,2,1,H,,,,,,16,13,3,3,0,0
2023/24,06/04/2024,14:30,Freiburg,RB Leipzig,1,4,A,,,,,,7,12,3,4,0,0
2023/24,06/04/2024,14:30,Heidenheim,Bayern Munich,3,2,H,,,,,,9,8,2,0,0,0
2023/24,06/04/2024,14:30,Mainz,Darmstadt,4,0,H,,,,,,16,9,2,3,0,0
2023/24,06/04/2024,14:30,Union Berlin,Leverkusen,0,1,A,,,,,,10,14,3,2,1,0
2023/24,07/04/2024,14:30,Hoffenheim,Augsburg,3,1,H,,,,,,8,14,3,1,0,0
2023/24,07/04/2024,16:30,Wolfsburg,M'gladbach,1,3,A,,,,,,9,12,2,2,0,0
2023/24,12/04/2024,19:30,Augsburg,Union Berlin,2,0,H,,,,,,15,14,1,1,0,0
2023/24,13/04/2024,14:30,Bayern Munich,FC Koln,2,0,H,,,,,,3,15,0,3,0,0
2023/24,13/04/2024,14:30,Bochum,Heidenheim,1,1,D,,,,,,12,22,4,1,0,0
2023/24,13/04/2024,14:30,M'gladbach,Dortmund,1,2,A,,,,,,13,11,1,4,0,1
2023/24,13/04/2024,14:30,Mainz,Hoffenheim,4,1,H,,,,,,12,14,0,2,0,0
2023/24,13/04/2024,14:30,RB Leipzig,Wolfsburg,3,0,H,,,,,,12,7,2,4,0,0
2023/24,13/04/2024,17:30,Stuttgart,Ein Frankfurt,3,0,H,,,,,,4,15,1,3,0,0
2023/24,14/04/2024,14:30,Darmstadt,Freiburg,0,1,A,,,,,,6,12,0,1,0,0
2023/24,14/04/2024,16:30,Leverkusen,Werder Bremen,5,0,H,,,,,,10,4,2,1,0,0
2023/24,19/04/2024,19:30,Ein Frankfurt,Augsburg,3,1,H,,,,,,2,19,3,3,0,0
2023/24,20/04/2024,14:30,FC Koln,Darmstadt,0,2,A,,,,,,10,13,0,1,0,0
2023/24,20/04/2024,14:30,Heidenheim,RB Leipzig,1,2,A,,,,,,14,7,3,1,0,0
2023/24,20/04/2024,14:30,Hoffenheim,M'gladbach,4,3,H,,,,,,6,11,1,3,0,0
2023/24,20/04/2024,17:30,Union Berlin,Bayern Munich,1,5,A,,,,,,5,4,0,0,0,0
2023/24,20/04/2024,14:30,Wolfsburg,Bochum,1,0,H,,,,,,11,16,4,3,0,0
2023/24,21/04/2024,16:30,Dortmund,Leverkusen,1,1,D,,,,,,14,11,4,3,0,0
2023/24,21/04/2024,18:30,Freiburg,Mainz,1,1,D,,,,,,17,15,3,4,0,0
2023/24,21/04/2024,14:30,Werder Bremen,Stuttgart,2,1,H,,,,,,11,10,3,3,0,0
2023/24,26/04/2024,19:30,Bochum,Hoffenheim,3,2,H,,,,,,13,10,1,1,0,0
2023/24,27/04/2024,14:30,Augsburg,Werder Bremen,0,3,A,,,,,,18,8,1,2,0,0
2023/24,27/04/2024,14:30,Bayern Munich,Ein Frankfurt,2,1,H,,,,,,11,7,0,3,0,0
2023/24,27/04/2024,14:30,Freiburg,Wolfsburg,1,2,A,,,,,,12,7,4,2,1,0
2023/24,27/04/2024,17:30,Leverkusen,Stuttgart,2,2,D,,,,,,10,19,4,3,0,0
2023/24,27/04/2024,14:30,RB Leipzig,Dortmund,4,1,H,,,,,,11,7,1,2,0,0
2023/24,28/04/2024,18:30,Darmstadt,Heidenheim,0,1,A,,,,,,14,12,2,1,0,0
2023/24,28/04/2024,14:30,M'gladbach,Union Berlin,0,0,D,,,,,,3,13,2,2,0,0
2023/24,28/04/2024,16:30,Mainz,FC Koln,1,1,D,,,,,,17,13,4,4,1,0
2023/24,03/05/2024,19:30,Hoffenheim,RB Leipzig,1,1,D,,,,,,6,8,1,3,0,1
2023/24,04/05/2024,14:30,Dortmund,Augsburg,5,1,H,,,,,,4,11,0,1,0,0
2023/24,04/05/2024,17:30,FC Koln,Freiburg,0,0,D,,,,,,10,9,1,1,0,0
2023/24,04/05/2024,14:30,Stuttgart,Bayern Munich,3,1,H,,,,,,10,8,1,2,0,0
2023/24,04/05/2024,14:30,Werder Bremen,M'gladbach,2,2,D,,,,,,6,7,0,0,0,0
2023/24,04/05/2024,14:30,Wolfsburg,Darmstadt,3,0,H,,,,,,11,13,0,3,0,0
2023/24,05/05/2024,16:30,Ein Frankfurt,Leverkusen,1,5,A,,,,,,10,4,0,0,0,0
2023/24,05/05/2024,18:30,Heidenheim,Mainz,1,1,D,,,,,,8,8,2,3,0,0
2023/24,05/05/2024,14:30,Union Berlin,Bochum,3,4,A,,,,,,13,16,0,1,0,0
2023/24,10/05/2024,19:30,Augsburg,Stuttgart,0,1,A,,,,,,15,9,4,2,0,0
2023/24,11/05/2024,14:30,FC Koln,Union Berlin,3,2,H,,,,,,15,16,3,2,0,0
2023/24,11/05/2024,14:30,Freiburg,Heidenheim,1,1,D,,,,,,9,11,1,1,0,0
2023/24,11/05/2024,14:30,M'gladbach,Ein Frankfurt,1,1,D,,,,,,9,10,1,0,0,0
2023/24,11/05/2024,17:30,Mainz,Dortmund,3,0,H,,,,,,14,11,2,2,0,0
2023/24,11/05/2024,14:30,RB Leipzig,Werder Bremen,1,1,D,,,,,,12,6,1,0,0,0
2023/24,12/05/2024,16:30,Bayern Munich,Wolfsburg,2,0,H,,,,,,7,8,0,2,0,0
2023/24,12/05/2024,18:30,Bochum,Leverkusen,0,5,A,,,,,,5,10,2,1,1,0
2023/24,12/05/2024,14:30,Darmstadt,Hoffenheim,0,6,A,,,,,,9,3,3,0,0,0
2023/24,18/05/2024,14:30,Dortmund,Darmstadt,4,0,H,,,,,,4,10,0,3,0,0
2023/24,18/05/2024,14:30,Ein Frankfurt,RB Leipzig,2,2,D,,,,,,10,11,2,2,0,0
2023/24,18/05/2024,14:30,Heidenheim,FC Koln,4,1,H,,,,,,9,20,1,3,0,0
2023/24,18/05/2024,14:30,Hoffenheim,Bayern Munich,4,2,H,,,,,,7,9,3,1,0,0
2023/24,18/05/2024,14:30,Leverkusen,Augsburg,2,1,H,,,,,,6,7,0,1,0,0
2023/24,18/05/2024,14:30,Stuttgart,M'gladbach,4,0,H,,,,,,4,9,1,2,0,0
2023/24,18/05/2024,14:30,Union Berlin,Freiburg,2,1,H,,,,,,14,9,7,4,0,0
2023/24,18/05/2024,14:30,Werder Bremen,Bochum,4,1,H,,,,,,12,12,1,1,0,0
2023/24,18/05/2024,14:30,Wolfsburg,Mainz,1,3,A,,,,,,13,15,2,3,0,0
2024/25,23/08/2024,19:30,M'gladbach,Leverkusen,2,3,A,,,,,,11,7,1,0,0,0
2024/25,24/08/2024,14:30,Augsburg,Werder Bremen,2,2,D,,,,,,11,10,3,1,0,0
2024/25,24/08/2024,17:30,Dortmund,Ein Frankfurt,2,0,H,,,,,,6,3,0,1,0,0
2024/25,24/08/2024,14:30,Freiburg,Stuttgart,3,1,H,,,,,,7,10,2,1,0,0
2024/25,24/08/2024,14:30,Hoffenheim,Holstein Kiel,3,2,H,,,,,,8,14,2,3,0,1
2024/25,24/08/2024,14:30,Mainz,Union Berlin,1,1,D,,,,,,9,15,1,3,0,0
2024/25,24/08/2024,14:30,RB Leipzig,Bochum,1,0,H,,,,,,9,17,1,3,1,0
2024/25,25/08/2024,16:30,St Pauli,Heidenheim,0,2,A,,,,,,10,15,2,3,0,0
2024/25,25/08/2024,14:30,Wolfsburg,Bayern Munich,2,3,A,,,,,,13,11,2,3,0,0
2024/25,30/08/2024,19:30,Union Berlin,St Pauli,1,0,H,,,,,,10,11,3,1,0,0
2024/25,31/08/2024,14:30,Bochum,M'gladbach,0,2,A,,,,,,9,10,1,0,0,0
2024/25,31/08/2024,14:30,Ein Frankfurt,Hoffenheim,3,1,H,,,,,,10,10,0,3,0,0
2024/25,31/08/2024,14:30,Holstein Kiel,Wolfsburg,0,2,A,,,,,,17,14,4,7,0,0
2024/25,31/08/2024,17:30,Leverkusen,RB Leipzig,2,3,A,,,,,,7,8,3,1,0,0
2024/25,31/08/2024,14:30,Stuttgart,Mainz,3,3,D,,,,,,6,12,4,2,0,0
2024/25,31/08/2024,14:30,Werder Bremen,Dortmund,0,0,D,,,,,,11,16,2,7,0,1
2024/25,01/09/2024,16:30,Bayern Munich,Freiburg,2,0,H,,,,,,13,12,1,0,0,0
2024/25,01/09/2024,14:30,Heidenheim,Augsburg,4,0,H,,,,,,15,11,0,3,0,0
2024/25,13/09/2024,19:30,Dortmund,Heidenheim,4,2,H,,,,,,13,18,2,2,0,0
2024/25,14/09/2024,14:30,Freiburg,Bochum,2,1,H,,,,,,5,16,0,3,0,0
2024/25,14/09/2024,14:30,Hoffenheim,Leverkusen,1,4,A,,,,,,9,10,2,2,0,0
2024/25,14/09/2024,17:30,Holstein Kiel,Bayern Munich,1,6,A,,,,,,12,11,0,1,0,0
2024/25,14/09/2024,14:30,M'gladbach,Stuttgart,1,3,A,,,,,,14,12,2,2,0,0
2024/25,14/09/2024,14:30,RB Leipzig,Union Berlin,0,0,D,,,,,,9,19,2,3,0,0
2024/25,14/09/2024,14:30,Wolfsburg,Ein Frankfurt,1,2,A,,,,,,7,18,1,2,0,0
2024/25,15/09/2024,14:30,Augsburg,St Pauli,3,1,H,,,,,,12,10,4,3,0,0
2024/25,15/09/2024,16:30,Mainz,Werder Bremen,1,2,A,,,,,,12,7,3,1,0,1
2024/25,20/09/2024,19:30,Augsburg,Mainz,2,3,A,,,,,,7,12,3,5,1,1
2024/25,21/09/2024,14:30,Bochum,Holstein Kiel,2,2,D,,,,,,20,9,4,1,0,0
2024/25,21/09/2024,17:30,Ein Frankfurt,M'gladbach,2,0,H,,,,,,10,12,1,1,0,0
2024/25,21/09/2024,14:30,Heidenheim,Freiburg,0,3,A,,,,,,6,7,1,1,0,0
2024/25,21/09/2024,14:30,Union Berlin,Hoffenheim,2,1,H,,,,,,17,18,3,3,0,0
2024/25,21/09/2024,14:30,Werder Bremen,Bayern Munich,0,5,A,,,,,,4,13,0,3,0,0
2024/25,22/09/2024,14:30,Leverkusen,Wolfsburg,4,3,H,,,,,,6,14,4,5,0,1
2024/25,22/09/2024,18:30,St Pauli,RB Leipzig,0,0,D,,,,,,6,9,2,1,0,0
2024/25,22/09/2024,16:30,Stuttgart,Dortmund,5,1,H,,,,,,10,6,1,3,0,0
2024/25,27/09/2024,19:30,Dortmund,Bochum,4,2,H,,,,,,12,9,2,0,0,0
2024/25,28/09/2024,17:30,Bayern Munich,Leverkusen,1,1,D,,,,,,11,15,1,3,0,0
2024/25,28/09/2024,14:30,Freiburg,St Pauli,0,3,A,,,,,,7,18,3,3,0,0
2024/25,28/09/2024,14:30,M'gladbach,Union Berlin,1,0,H,,,,,,10,12,3,1,0,0
2024/25,28/09/2024,14:30,Mainz,Heidenheim,0,2,A,,,,,,10,10,4,4,1,1
2024/25,28/09/2024,14:30,RB Leipzig,Augsburg,4,0,H,,,,,,9,13,1,2,0,0
2024/25,28/09/2024,14:30,Wolfsburg,Stuttgart,2,2,D,,,,,,20,10,5,2,0,1
2024/25,29/09/2024,16:30,Hoffenheim,Werder Bremen,3,4,A,,,,,,12,19,3,3,1,0
2024/25,29/09/2024,14:30,Holstein Kiel,Ein Frankfurt,2,4,A,,,,,,12,13,1,3,0,0
2024/25,04/10/2024,19:30,Augsburg,M'gladbach,2,1,H,,,,,,13,15,2,4,0,0
2024/25,05/10/2024,14:30,Bochum,Wolfsburg,1,3,A,,,,,,11,12,1,2,0,0
2024/25,05/10/2024,14:30,Leverkusen,Holstein Kiel,2,2,D,,,,,,5,9,2,2,0,0
2024/25,05/10/2024,17:30,St Pauli,Mainz,0,3,A,,,,,,12,16,0,3,0,0
2024/25,05/10/2024,14:30,Union Berlin,Dortmund,2,1,H,,,,,,15,17,4,4,0,0
2024/25,05/10/2024,14:30,Werder Bremen,Freiburg,0,1,A,,,,,,7,9,1,2,0,0
2024/25,06/10/2024,16:30,Ein Frankfurt,Bayern Munich,3,3,D,,,,,,10,6,1,1,0,0
2024/25,06/10/2024,14:30,Heidenheim,RB Leipzig,0,1,A,,,,,,12,13,2,2,0,0
2024/25,06/10/2024,18:30,Stuttgart,Hoffenheim,1,1,D,,,,,,10,7,1,4,0,0
2024/25,18/10/2024,19:30,Dortmund,St Pauli,2,1,H,,,,,,8,7,2,1,0,0
2024/25,19/10/2024,17:30,Bayern Munich,Stuttgart,4,0,H,,,,,,6,10,0,2,0,0
2024/25,19/10/2024,14:30,Freiburg,Augsburg,3,1,H,,,,,,11,7,1,1,0,0
2024/25,19/10/2024,14:30,Hoffenheim,Bochum,3,1,H,,,,,,10,12,1,1,0,0
2024/25,19/10/2024,14:30,Leverkusen,Ein Frankfurt,2,1,H,,,,,,9,5,2,1,0,0
2024/25,19/10/2024,14:30,M'gladbach,Heidenheim,3,2,H,,,,,,15,9,3,3,0,0
2024/25,19/10/2024,14:30,Mainz,RB Leipzig,0,2,A,,,,,,12,15,1,3,0,0
2024/25,20/10/2024,14:30,Holstein Kiel,Union Berlin,0,2,A,,,,,,8,11,2,1,0,0
2024/25,20/10/2024,16:30,Wolfsburg,Werder Bremen,2,4,A,,,,,,15,9,1,1,1,0
2024/25,25/10/2024,19:30,Mainz,M'gladbach,1,1,D,,,,,,16,16,3,2,0,0
2024/25,26/10/2024,14:30,Augsburg,Dortmund,2,1,H,,,,,,13,10,3,3,0,1
2024/25,26/10/2024,14:30,RB Leipzig,Freiburg,3,1,H,,,,,,9,7,3,2,0,0
2024/25,26/10/2024,14:30,St Pauli,Wolfsburg,0,0,D,,,,,,9,12,0,3,0,0
2024/25,26/10/2024,14:30,Stuttgart,Holstein Kiel,2,1,H,,,,,,6,17,3,6,1,1
2024/25,26/10/2024,17:30,Werder Bremen,Leverkusen,2,2,D,,,,,,9,11,1,1,0,0
2024/25,27/10/2024,14:30,Bochum,Bayern Munich,0,5,A,,,,,,15,6,1,1,0,0
2024/25,27/10/2024,18:30,Heidenheim,Hoffenheim,0,0,D,,,,,,12,16,1,2,0,0
2024/25,27/10/2024,16:30,Union Berlin,Ein Frankfurt,1,1,D,,,,,,13,7,5,3,0,1
2024/25,01/11/2024,19:30,Leverkusen,Stuttgart,0,0,D,,,,,,13,14,3,4,0,0
2024/25,02/11/2024,14:30,Bayern Munich,Union Berlin,3,0,H,,,,,,2,9,0,2,0,0
2024/25,02/11/2024,17:30,Dortmund,RB Leipzig,2,1,H,,,,,,11,12,3,4,0,0
2024/25,02/11/2024,14:30,Ein Frankfurt,Bochum,7,2,H,,,,,,6,15,1,2,0,0
2024/25,02/11/2024,14:30,Hoffenheim,St Pauli,0,2,A,,,,,,10,10,0,2,0,0
2024/25,02/11/2024,14:30,Holstein Kiel,Heidenheim,1,0,H,,,,,,16,14,4,5,0,0
2024/25,02/11/2024,14:30,Wolfsburg,Augsburg,1,1,D,,,,,,7,14,1,3,0,0
2024/25,03/11/2024,14:30,Freiburg,Mainz,0,0,D,,,,,,9,12,1,2,0,0
2024/25,03/11/2024,16:30,M'gladbach,Werder Bremen,4,1,H,,,,,,12,10,1,4,0,1
2024/25,08/11/2024,19:30,Union Berlin,Freiburg,0,0,D,,,,,,11,8,2,0,0,0
2024/25,09/11/2024,14:30,Bochum,Leverkusen,1,1,D,,,,,,10,9,0,1,0,0
2024/25,09/11/2024,14:30,Mainz,Dortmund,3,1,H,,,,,,17,5,3,1,0,1
2024/25,09/11/2024,17:30,RB Leipzig,M'gladbach,0,0,D,,,,,,14,7,2,2,0,0
2024/25,09/11/2024,14:30,St Pauli,Bayern Munich,0,1,A,,,,,,10,7,2,2,0,0
2024/25,09/11/2024,14:30,Werder Bremen,Holstein Kiel,2,1,H,,,,,,10,19,3,2,0,0
2024/25,10/11/2024,14:30,Augsburg,Hoffenheim,0,0,D,,,,,,16,7,2,3,0,0
2024/25,10/11/2024,18:30,Heidenheim,Wolfsburg,1,3,A,,,,,,9,23,1,6,0,0
2024/25,10/11/2024,16:30,Stuttgart,Ein Frankfurt,2,3,A,,,,,,10,15,2,3,0,0
2024/25,22/11/2024,19:30,Bayern Munich,Augsburg,3,0,H,,,,,,9,9,0,2,0,1
2024/25,23/11/2024,14:30,Dortmund,Freiburg,4,0,H,,,,,,11,4,1,2,0,2
2024/25,23/11/2024,17:30,Ein Frankfurt,Werder Bremen,1,0,H,,,,,,15,9,2,2,0,0
2024/25,23/11/2024,14:30,Hoffenheim,RB Leipzig,4,3,H,,,,,,14,12,2,1,0,0
2024/25,23/11/2024,14:30,Leverkusen,Heidenheim,5,2,H,,,,,,8,11,0,0,0,0
2024/25,23/11/2024,14:30,Stuttgart,Bochum,2,0,H,,,,,,7,16,2,3,0,0
2024/25,23/11/2024,14:30,Wolfsburg,Union Berlin,1,0,H,,,,,,7,15,1,2,0,0
2024/25,24/11/2024,14:30,Holstein Kiel,Mainz,0,3,A,,,,,,11,7,1,0,0,0
2024/25,24/11/2024,16:30,M'gladbach,St Pauli,2,0,H,,,,,,7,8,1,0,0,0
2024/25,29/11/2024,19:30,St Pauli,Holstein Kiel,3,1,H,,,,,,10,11,2,5,0,0
2024/25,30/11/2024,14:30,Augsburg,Bochum,1,0,H,,,,,,8,22,3,3,0,0
2024/25,30/11/2024,17:30,Dortmund,Bayern Munich,1,1,D,,,,,,11,7,2,2,0,0
2024/25,30/11/2024,14:30,Freiburg,M'gladbach,3,1,H,,,,,,5,14,1,1,0,0
2024/25,30/11/2024,14:30,RB Leipzig,Wolfsburg,1,5,A,,,,,,11,6,2,1,0,0
2024/25,30/11/2024,14:30,Union Berlin,Leverkusen,1,2,A,,,,,,18,11,4,2,0,0
2024/25,30/11/2024,14:30,Werder Bremen,Stuttgart,2,2,D,,,,,,8,13,1,1,0,0
2024/25,01/12/2024,16:30,Heidenheim,Ein Frankfurt,0,4,A,,,,,,7,9,0,2,0,0
2024/25,01/12/2024,14:30,Mainz,Hoffenheim,2,0,H,,,,,,13,12,1,3,0,0
2024/25,06/12/2024,19:30,Stuttgart,Union Berlin,3,2,H,,,,,,14,19,1,6,0,0
2024/25,07/12/2024,14:30,Bayern Munich,Heidenheim,4,2,H,,,,,,4,5,1,0,0,0
2024/25,07/12/2024,14:30,Bochum,Werder Bremen,0,1,A,,,,,,12,10,1,1,0,0
2024/25,07/12/2024,14:30,Ein Frankfurt,Augsburg,2,2,D,,,,,,17,9,2,2,0,0
2024/25,07/12/2024,14:30,Holstein Kiel,RB Leipzig,0,2,A,,,,,,11,13,4,3,0,0
2024/25,07/12/2024,14:30,Leverkusen,St Pauli,2,1,H,,,,,,8,10,1,3,0,0
2024/25,07/12/2024,17:30,M'gladbach,Dortmund,1,1,D,,,,,,16,11,3,2,1,0
2024/25,08/12/2024,16:30,Hoffenheim,Freiburg,1,1,D,,,,,,10,5,1,1,0,0
2024/25,08/12/2024,14:30,Wolfsburg,Mainz,4,3,H,,,,,,10,15,3,4,0,0
2024/25,13/12/2024,19:30,Freiburg,Wolfsburg,3,2,H,,,,,,11,3,4,1,0,0
2024/25,14/12/2024,14:30,Augsburg,Leverkusen,0,2,A,,,,,,12,5,3,0,0,0
2024/25,14/12/2024,14:30,M'gladbach,Holstein Kiel,4,1,H,,,,,,10,14,1,1,0,0
2024/25,14/12/2024,14:30,Mainz,Bayern Munich,2,1,H,,,,,,21,12,3,2,0,0
2024/25,14/12/2024,17:30,St Pauli,Werder Bremen,0,2,A,,,,,,10,9,2,3,0,0
2024/25,14/12/2024,14:30,Union Berlin,Bochum,0,2,A,,,,,,,,,,,
2024/25,15/12/2024,16:30,Dortmund,Hoffenheim,1,1,D,,,,,,9,10,5,2,0,0
2024/25,15/12/2024,14:30,Heidenheim,Stuttgart,1,3,A,,,,,,25,13,4,3,0,0
2024/25,15/12/2024,18:30,RB Leipzig,Ein Frankfurt,2,1,H,,,,,,15,10,1,3,0,0
2024/25,20/12/2024,19:30,Bayern Munich,RB Leipzig,5,1,H,,,,,,9,10,5,2,0,0
2024/25,21/12/2024,14:30,Ein Frankfurt,Mainz,1,3,A,,,,,,10,10,1,1,0,1
2024/25,21/12/2024,14:30,Hoffenheim,M'gladbach,1,2,A,,,,,,14,6,0,0,0,0
2024/25,21/12/2024,14:30,Holstein Kiel,Augsburg,5,1,H,,,,,,11,13,0,4,0,0
2024/25,21/12/2024,17:30,Leverkusen,Freiburg,5,1,H,,,,,,8,9,1,2,0,0
2024/25,21/12/2024,14:30,Stuttgart,St Pauli,0,1,A,,,,,,10,11,2,2,0,0
2024/25,21/12/2024,14:30,Werder Bremen,Union Berlin,4,1,H,,,,,,9,12,2,2,0,0
2024/25,22/12/2024,14:30,Bochum,Heidenheim,2,0,H,,,,,,18,15,2,7,0,0
2024/25,22/12/2024,16:30,Wolfsburg,Dortmund,1,3,A,,,,,,8,8,3,2,0,1
